loan_id,age,education,proof_submitted,loan_amount,asset_cost,no_of_loans,no_of_curr_loans,last_delinq_none,loan_default
1741,26,1,Aadhar,661908,813432,0,0,0,0
1742,49,2,Aadhar,789228,1066680,3,3,0,0
1743,29,1,Aadhar,752556,919944,0,0,0,1
1744,36,1,Aadhar,672156,804000,0,0,0,0
1745,47,,Aadhar,855804,1166652,4,3,0,0
1746,41,1,Aadhar,368040,566400,0,0,0,0
1747,42,2,Aadhar,731364,932700,0,0,0,1
1748,25,1,Aadhar,598836,781920,0,0,0,0
1749,25,1,Aadhar,671508,815460,2,2,0,1
1750,28,2,PAN,562680,842880,0,0,0,0
1751,30,1,Aadhar,663120,809964,3,3,0,1
1752,48,2,Aadhar,687108,829200,20,10,1,0
1753,34,2,Aadhar,562656,780324,0,0,0,0
1754,29,2,VoterID,679056,826944,9,3,0,1
1755,47,2,Aadhar,509928,799980,0,0,0,0
1756,30,1,Aadhar,580188,859500,0,0,0,1
1757,47,2,VoterID,684936,900636,2,2,0,1
1758,38,2,Aadhar,831108,946860,2,2,0,1
1759,48,2,Aadhar,669108,821856,4,3,0,0
1760,27,1,Aadhar,659472,961200,0,0,0,0
1761,34,2,Aadhar,756744,937836,0,0,0,1
1762,44,2,Aadhar,539388,747840,0,0,0,1
1763,25,1,Aadhar,686640,832212,0,0,0,1
1764,49,2,Aadhar,767184,886668,8,2,0,0
1765,41,2,VoterID,430068,596412,0,0,0,1
1766,43,2,Aadhar,669108,884184,8,4,0,1
1767,32,2,Aadhar,688956,867612,0,0,0,0
1768,28,1,Aadhar,841476,1390212,0,0,0,1
1769,37,2,Aadhar,663108,914400,0,0,0,1
1770,25,1,VoterID,650436,863532,0,0,0,0
1771,42,2,Aadhar,818028,1272492,7,6,0,1
1772,31,2,Aadhar,1168680,1944168,4,3,0,0
1773,31,2,VoterID,482520,889536,0,0,0,0
1774,26,2,Aadhar,776028,1035600,2,0,0,0
1775,36,2,Driving,503928,835152,0,0,0,0
1776,32,1,Aadhar,568188,696000,2,0,0,0
1777,30,2,Aadhar,651108,946080,4,4,1,1
1778,33,2,Aadhar,542220,709572,0,0,0,0
1779,41,1,Aadhar,508728,673884,4,4,0,0
1780,28,1,Aadhar,434868,687600,0,0,0,0
1781,34,1,Aadhar,687636,811056,0,0,0,1
1782,50,2,Aadhar,552000,961548,0,0,0,1
1783,29,2,Aadhar,556356,887400,0,0,0,0
1784,25,1,VoterID,564588,799920,0,0,0,0
1785,29,2,Aadhar,826584,1224840,0,0,0,0
1786,33,2,Aadhar,565188,2101500,8,4,0,0
1787,29,1,Aadhar,612936,767364,0,0,0,0
1788,50,2,Aadhar,539388,716700,14,8,0,1
1789,33,2,Aadhar,837600,1004400,0,0,0,0
1790,41,2,Aadhar,632436,727644,6,5,0,0
1791,23,,Aadhar,494328,806736,3,2,0,0
1792,39,1,Aadhar,608436,741600,6,3,0,0
1793,46,2,Aadhar,865476,1243200,5,4,0,0
1794,36,2,Driving,612936,854364,3,3,0,1
1795,38,2,Aadhar,654168,755004,7,5,0,0
1796,47,2,Aadhar,532188,845376,0,0,0,1
1797,29,2,Aadhar,609636,854016,2,2,0,1
1798,31,2,Aadhar,540588,883200,0,0,0,0
1799,41,2,Aadhar,719364,825432,19,5,0,0
1800,34,2,Aadhar,835476,1173600,4,2,0,0
1801,22,,Aadhar,741756,844656,0,0,0,0
1802,39,2,Aadhar,805920,955440,0,0,0,1
1803,33,2,Aadhar,651636,891396,0,0,0,1
1804,46,2,Aadhar,947988,1071276,0,0,0,1
1805,29,2,Aadhar,575388,853692,4,0,0,0
1806,30,2,VoterID,705276,1122948,0,0,0,1
1807,44,2,VoterID,427668,867996,2,2,0,0
1808,32,2,Aadhar,622872,828000,3,3,1,0
1809,26,1,Aadhar,600036,840552,0,0,0,1
1810,41,1,Aadhar,534000,753000,0,0,0,1
1811,35,2,Aadhar,505128,655320,0,0,0,0
1812,48,1,Aadhar,693108,884352,0,0,0,0
1813,35,1,VoterID,646620,781812,0,0,0,0
1814,34,1,Aadhar,680508,866400,4,2,0,0
1815,46,2,Aadhar,449268,763812,8,4,0,0
1816,48,1,VoterID,722556,825276,0,0,0,1
1817,35,1,Aadhar,673908,811104,8,4,0,1
1818,28,2,Aadhar,490728,1635600,0,0,0,1
1819,23,,Aadhar,502728,1081800,0,0,0,0
1820,34,2,Aadhar,739392,957600,7,2,0,0
1821,44,2,VoterID,651636,880236,0,0,0,1
1822,32,1,Aadhar,545388,821640,2,2,0,0
1823,46,1,Aadhar,826584,1028736,0,0,0,1
1824,47,2,Aadhar,687108,947664,0,0,0,0
1825,34,2,VoterID,568188,799728,2,0,0,0
1826,34,1,Aadhar,657708,837684,0,0,0,0
1827,25,1,Aadhar,648000,781800,0,0,0,0
1828,36,1,Aadhar,496728,832200,6,4,0,1
1829,40,2,Aadhar,663108,760968,0,0,0,0
1830,30,2,VoterID,684156,870912,2,0,0,1
1831,48,2,VoterID,616536,920700,2,2,0,1
1832,39,2,Aadhar,732156,940800,0,0,0,0
1833,29,1,VoterID,1163880,1662420,0,0,0,0
1834,44,2,Aadhar,586188,1074408,12,2,0,0
1835,49,1,Aadhar,478728,800448,0,0,0,0
1836,49,2,VoterID,547188,1017456,3,2,0,1
1837,42,2,Aadhar,796584,912000,0,0,0,0
1838,47,1,Aadhar,481728,620400,0,0,0,0
1839,42,2,VoterID,540588,727860,0,0,0,0
1840,35,2,Aadhar,612936,731868,2,0,0,1
1841,30,2,VoterID,691344,859308,0,0,0,0
1842,33,2,Aadhar,1037868,1419492,9,3,0,0
1843,32,1,Aadhar,539988,676680,0,0,0,1
1844,32,2,Aadhar,663108,818520,9,9,0,0
1845,29,1,Aadhar,852924,1056852,0,0,0,1
1846,29,1,Aadhar,669108,772572,0,0,0,1
1847,38,2,Aadhar,608196,887040,4,2,0,0
1848,37,1,Aadhar,699108,840912,0,0,0,0
1849,26,2,Aadhar,621636,757188,0,0,0,0
1850,29,2,PAN,480648,794940,0,0,0,1
1851,39,1,Aadhar,556188,756600,0,0,0,0
1852,47,1,Aadhar,643068,859056,7,2,0,1
1853,27,2,Aadhar,777744,1190904,0,0,0,1
1854,41,1,Aadhar,589740,864000,6,3,0,0
1855,49,1,VoterID,554076,874128,0,0,0,0
1856,31,2,Aadhar,1045440,1977216,0,0,0,0
1857,33,2,PAN,624936,765384,2,2,0,0
1858,34,1,Aadhar,603636,709860,10,4,0,0
1859,33,2,Aadhar,666156,857964,0,0,0,0
1860,47,1,Aadhar,415200,570600,0,0,0,0
1861,27,1,Aadhar,589740,875316,5,2,0,0
1862,48,1,Aadhar,743364,858000,0,0,0,0
1863,25,1,PAN,613044,924108,0,0,0,0
1864,26,2,Aadhar,580188,727584,2,0,0,1
1865,31,1,Aadhar,568188,1111524,4,4,0,0
1866,42,2,Aadhar,775308,996324,2,2,0,1
1867,33,1,Aadhar,672156,769716,18,5,0,0
1868,39,2,PAN,634536,812124,7,3,0,1
1869,36,1,PAN,724644,950448,7,2,0,1
1870,49,2,Aadhar,404400,763560,2,2,0,0
1871,50,2,Aadhar,508728,593208,17,10,1,0
1872,44,2,Aadhar,574188,681036,2,0,0,0
1873,33,1,Aadhar,649908,807720,9,3,0,0
1874,26,1,Aadhar,857004,1185444,0,0,0,0
1875,39,2,VoterID,757764,1152816,0,0,0,1
1876,29,1,Aadhar,699108,806376,6,6,0,0
1877,38,2,Aadhar,580188,868356,0,0,0,0
1878,49,2,Aadhar,612936,756252,6,5,0,1
1879,28,1,Aadhar,780828,990048,2,2,0,0
1880,38,2,Aadhar,639636,834480,0,0,0,1
1881,43,1,Aadhar,998220,1366284,3,3,0,0
1882,44,2,Aadhar,637236,922800,3,2,0,1
1883,48,2,PAN,1092660,1547580,6,2,0,0
1884,38,2,VoterID,734556,960336,2,2,0,0
1885,33,1,Aadhar,711036,1052076,3,3,0,1
1886,42,,Aadhar,853476,1053132,15,2,0,0
1887,44,1,Aadhar,615636,840912,20,3,0,0
1888,47,2,Aadhar,484728,1049988,3,2,0,0
1889,28,2,Aadhar,582936,827040,0,0,0,0
1890,40,1,Aadhar,675108,817164,0,0,0,0
1891,37,1,VoterID,590556,744360,6,2,0,1
1892,48,2,Aadhar,819804,965520,0,0,0,0
1893,49,2,Aadhar,627636,799200,2,2,0,1
1894,24,,Aadhar,719364,920880,0,0,0,1
1895,37,2,Aadhar,516120,847668,0,0,0,0
1896,29,2,VoterID,731196,1188000,0,0,0,0
1897,49,2,VoterID,484728,945000,8,4,0,1
1898,28,2,Aadhar,1127316,1663464,10,3,0,1
1899,42,1,Aadhar,586188,756216,8,4,0,0
1900,28,1,Aadhar,603636,698724,0,0,0,0
1901,28,1,Aadhar,621636,852228,0,0,0,0
1902,35,1,Aadhar,657108,866580,4,2,0,0
1903,38,2,Aadhar,722556,901176,0,0,0,1
1904,42,2,Aadhar,651108,748764,6,3,0,0
1905,48,2,Aadhar,675108,781632,0,0,0,0
1906,45,2,VoterID,520728,823212,0,0,0,0
1907,48,2,Aadhar,663108,845976,3,0,0,1
1908,27,1,PAN,463668,873492,4,0,0,0
1909,28,1,Aadhar,859476,1104000,0,0,0,0
1910,40,2,Aadhar,743364,1022400,3,3,0,0
1911,48,2,Aadhar,492888,920772,11,6,0,0
1912,33,1,Aadhar,556188,1119504,3,0,0,0
1913,35,1,Aadhar,702156,795720,9,2,0,1
1914,35,2,Aadhar,679908,852000,4,3,0,0
1915,46,2,Aadhar,592188,886212,15,0,0,0
1916,40,2,Aadhar,393408,494664,0,0,0,0
1917,30,2,Aadhar,591636,874596,2,0,0,0
1918,43,2,Aadhar,924792,1327944,21,3,0,0
1919,37,2,Aadhar,342348,600912,2,0,0,1
1920,42,1,Aadhar,707280,951480,7,5,0,0
1921,27,2,Aadhar,783384,1138056,0,0,0,0
1922,34,2,Aadhar,607236,687684,0,0,0,0
1923,32,1,PAN,582660,891024,0,0,0,1
1924,38,1,PAN,795552,1170528,2,0,0,1
1925,37,2,VoterID,696156,939336,2,2,0,0
1926,36,2,VoterID,706164,911256,0,0,0,0
1927,47,1,Aadhar,648156,1237452,7,2,0,0
1928,33,2,Aadhar,743364,867396,2,2,0,0
1929,43,2,Aadhar,644748,897540,0,0,0,1
1930,28,1,Aadhar,420036,552000,0,0,0,1
1931,37,2,Aadhar,878388,1273260,3,0,0,1
1932,44,1,Aadhar,606936,781044,3,3,0,1
1933,48,2,Aadhar,609636,739068,0,0,0,1
1934,37,1,Aadhar,786552,900000,8,6,0,0
1935,48,1,Aadhar,532188,856872,0,0,0,0
1936,43,1,Aadhar,668400,809496,35,7,1,0
1937,27,1,Aadhar,806028,961200,5,3,0,1
1938,44,2,Aadhar,682308,891996,2,0,0,1
1939,34,1,Aadhar,758556,1085616,2,0,0,0
1940,27,1,Aadhar,678156,834564,2,0,0,0
1941,43,2,Aadhar,637236,804000,0,0,0,0
1942,36,2,Aadhar,550668,780792,0,0,0,1
1943,45,2,Aadhar,655908,923004,2,2,0,1
1944,43,1,PAN,600036,760800,3,2,0,1
1945,46,2,Aadhar,686472,804000,11,3,0,1
1946,39,2,Aadhar,655356,769980,0,0,0,1
1947,38,1,Aadhar,616836,765840,2,0,0,0
1948,40,2,Aadhar,455268,843360,6,0,0,0
1949,42,2,PAN,837804,1296084,0,0,0,0
1950,26,2,Aadhar,416868,804348,0,0,0,0
1951,43,2,Aadhar,467268,702000,0,0,0,1
1952,46,2,Aadhar,668508,817440,6,4,0,1
1953,30,1,Aadhar,663108,859212,0,0,0,0
1954,36,1,Aadhar,651156,815784,5,3,0,0
1955,36,2,Aadhar,681108,831408,2,2,0,0
1956,35,2,Aadhar,544140,821640,2,2,0,0
1957,42,2,Aadhar,1157880,1591200,0,0,0,1
1958,34,2,Aadhar,596436,882240,0,0,0,1
1959,45,2,Aadhar,565788,801096,0,0,0,1
1960,46,2,Aadhar,758556,936420,6,0,0,1
1961,37,2,Aadhar,758556,864504,0,0,0,0
1962,39,2,Aadhar,520728,740412,0,0,0,0
1963,29,2,Aadhar,520728,1087680,3,3,0,0
1964,41,2,Aadhar,734556,917964,2,0,0,0
1965,32,2,Aadhar,841440,1155636,0,0,0,0
1966,50,2,Aadhar,697908,819120,4,3,0,0
1967,32,2,Aadhar,1138788,1976400,0,0,0,0
1968,26,2,Aadhar,687108,863520,0,0,0,0
1969,27,1,Aadhar,539028,798792,0,0,0,1
1970,47,2,Aadhar,577740,753516,3,2,0,1
1971,32,2,Aadhar,508728,755664,0,0,0,0
1972,47,2,Aadhar,774828,909720,0,0,0,0
1973,38,2,Aadhar,449268,711144,2,2,0,0
1974,24,1,Aadhar,675108,785160,0,0,0,0
1975,39,2,Aadhar,804984,1340472,0,0,0,1
1976,47,1,Aadhar,580188,782700,0,0,0,0
1977,47,2,Aadhar,458868,786996,0,0,0,0
1978,37,1,Aadhar,410868,789156,0,0,0,1
1979,34,1,Aadhar,512028,858564,0,0,0,0
1980,30,1,Aadhar,772428,1052340,2,0,0,0
1981,33,1,Driving,702156,1143240,4,4,0,1
1982,39,2,Aadhar,496728,734136,2,2,0,1
1983,26,2,Aadhar,672924,941316,0,0,0,1
1984,39,2,Aadhar,1100460,1495200,15,4,0,1
1985,36,1,Aadhar,693600,888000,0,0,0,0
1986,46,2,VoterID,861804,1245624,4,3,0,1
1987,26,2,Aadhar,961632,1400400,0,0,0,0
1988,33,2,Aadhar,1145868,2093256,0,0,0,0
1989,42,2,PAN,570792,830604,0,0,0,1
1990,26,1,Aadhar,599736,772584,0,0,0,1
1991,26,2,Aadhar,665868,901464,0,0,0,0
1992,31,2,Aadhar,1086660,2020200,0,0,0,0
1993,49,2,Aadhar,413268,991032,2,0,0,0
1994,44,2,Aadhar,443172,713172,8,5,0,0
1995,48,1,Aadhar,753756,893100,2,0,0,0
1996,25,1,Aadhar,562188,774720,0,0,0,0
1997,39,1,Aadhar,455268,855600,2,0,0,0
1998,44,1,Aadhar,293388,837600,0,0,0,0
1999,28,1,Aadhar,365808,558000,2,2,0,0
2000,30,2,Aadhar,437268,792984,0,0,0,1
2001,46,1,Aadhar,683760,906324,2,0,0,0
2002,42,2,Aadhar,688956,833304,3,2,0,1
2003,43,2,PAN,615636,919668,0,0,0,0
2004,45,1,Aadhar,749364,802764,9,2,0,0
2005,36,1,Aadhar,692508,883932,3,2,0,1
2006,30,2,Aadhar,532188,821100,0,0,0,0
2007,31,2,Aadhar,739764,1079820,0,0,0,1
2008,30,1,Aadhar,779628,996000,0,0,0,0
2009,38,2,Aadhar,746916,855120,6,3,0,0
2010,45,1,Aadhar,656268,886440,4,4,0,0
2011,25,1,Aadhar,472728,730980,0,0,0,0
2012,46,2,Aadhar,656556,852000,0,0,0,1
2013,46,2,Aadhar,585636,808728,4,3,0,0
2014,44,2,Aadhar,460068,781104,0,0,0,0
2015,50,2,Aadhar,449268,803520,0,0,0,0
2016,41,2,Aadhar,871476,1224000,0,0,0,1
2017,50,2,Aadhar,652956,777084,6,4,0,1
2018,45,2,Aadhar,621636,826920,3,2,0,1
2019,44,2,Aadhar,687108,991428,2,2,0,0
2020,39,1,Aadhar,477528,916800,0,0,0,0
2021,45,1,Aadhar,621636,755400,2,2,0,1
2022,37,2,Aadhar,672168,779868,5,2,0,1
2023,27,2,Aadhar,553740,730200,0,0,0,1
2024,31,2,Aadhar,892116,1787520,0,0,0,1
2025,35,1,Aadhar,548220,768732,0,0,0,0
2026,25,1,Aadhar,725364,824232,3,2,0,0
2027,28,1,Aadhar,853476,1444896,4,4,0,0
2028,46,1,Aadhar,582588,720660,0,0,0,1
2029,26,1,Aadhar,814584,1182000,0,0,0,0
2030,39,2,Aadhar,583788,901152,24,4,0,1
2031,29,1,Aadhar,591636,801588,26,10,0,0
2032,37,2,Aadhar,538188,899736,2,2,0,0
2033,25,2,Aadhar,653100,846288,0,0,0,0
2034,50,1,Aadhar,462900,558000,0,0,0,0
2035,33,1,Aadhar,488328,559200,0,0,0,0
2036,30,2,Aadhar,879012,1361760,0,0,0,0
2037,45,2,Aadhar,855804,1018800,0,0,0,0
2038,28,1,VoterID,626136,766572,0,0,0,0
2039,41,1,Aadhar,747756,859632,0,0,0,0
2040,36,2,Aadhar,699564,905400,0,0,0,1
2041,31,1,Aadhar,495528,784080,0,0,0,0
2042,28,1,Aadhar,687756,840000,2,2,0,1
2043,29,2,Aadhar,708636,883200,0,0,0,0
2044,38,2,Aadhar,568188,781752,15,11,0,0
2045,45,2,Aadhar,738156,857220,4,0,0,1
2046,24,2,Aadhar,517128,829788,0,0,0,1
2047,49,2,VoterID,761364,821952,5,4,0,1
2048,46,2,Aadhar,837804,1248000,2,2,0,1
2049,35,2,Aadhar,502728,744276,6,4,0,0
2050,43,2,Aadhar,515928,745980,20,12,1,1
2051,45,2,Aadhar,742956,847260,6,2,0,0
2052,49,2,Aadhar,541740,1020492,2,2,0,0
2053,26,2,VoterID,731364,1074552,2,2,0,0
2054,25,2,PAN,577740,737676,0,0,0,0
2055,35,2,VoterID,600936,776952,0,0,0,0
2056,24,2,Aadhar,850044,1346112,0,0,0,1
2057,31,2,Aadhar,568188,813276,4,2,0,0
2058,49,2,Aadhar,523296,797736,2,2,0,1
2059,28,2,Aadhar,722556,890544,5,4,0,1
2060,23,,Aadhar,532188,905928,2,2,0,1
2061,26,,Aadhar,1143048,1811448,2,0,0,0
2062,31,2,Aadhar,691908,803376,6,2,0,0
2063,27,1,VoterID,684156,1017084,0,0,0,1
2064,45,2,Aadhar,645636,835572,17,4,0,0
2065,24,1,Aadhar,580188,727068,0,0,0,1
2066,49,2,Aadhar,627636,753744,8,4,0,0
2067,47,2,Aadhar,647316,849384,3,2,0,0
2068,40,2,Aadhar,664308,780024,14,3,1,1
2069,24,,Aadhar,722556,867804,2,0,0,1
2070,47,1,Aadhar,557376,721536,0,0,0,0
2071,29,1,Aadhar,520728,722196,0,0,0,1
2072,36,2,Aadhar,670272,802488,7,5,0,0
2073,25,1,VoterID,724728,863736,2,2,0,1
2074,35,1,Aadhar,658308,862404,4,2,0,0
2075,26,2,Aadhar,660156,924000,0,0,0,0
2076,34,2,Aadhar,642588,874800,0,0,0,1
2077,26,1,Aadhar,568740,747720,2,0,0,1
2078,29,2,Aadhar,633636,744972,0,0,0,0
2079,33,2,VoterID,997440,1381320,0,0,0,0
2080,33,2,Aadhar,1122240,1811712,0,0,0,0
2081,39,2,VoterID,693132,1276200,26,3,0,0
2082,25,2,Aadhar,695460,1260372,0,0,0,1
2083,34,2,Aadhar,744468,890820,0,0,0,1
2084,48,2,PAN,716028,1136976,0,0,0,1
2085,47,1,Aadhar,612036,793608,0,0,0,0
2086,40,2,Aadhar,589788,728868,24,11,1,0
2087,34,1,Aadhar,546588,829788,3,3,0,0
2088,29,1,Aadhar,606036,834804,3,2,0,1
2089,36,2,Aadhar,365808,778980,9,0,0,0
2090,43,1,VoterID,729300,1153716,0,0,0,0
2091,39,2,Aadhar,425268,924504,0,0,0,0
2092,46,2,Aadhar,673308,799332,0,0,0,0
2093,47,2,VoterID,472728,675240,0,0,0,1
2094,44,1,Aadhar,627636,761496,3,2,0,0
2095,25,2,Aadhar,486108,811332,0,0,0,1
2096,35,2,VoterID,1000560,1419900,2,2,0,1
2097,47,1,Aadhar,1157880,1704000,0,0,0,1
2098,47,2,VoterID,747780,1188204,0,0,0,1
2099,29,1,Aadhar,675108,862080,0,0,0,0
2100,43,2,Aadhar,654108,905568,10,2,0,0
2101,44,2,Aadhar,453468,932736,0,0,0,0
2102,38,2,Aadhar,586776,730800,7,4,0,0
2103,25,2,Aadhar,559968,678000,0,0,0,1
2104,37,2,Aadhar,653508,751524,2,2,0,0
2105,35,1,VoterID,667908,924108,3,3,0,0
2106,46,1,Aadhar,791484,923952,0,0,0,1
2107,26,2,Aadhar,968232,1326000,0,0,0,1
2108,37,2,Aadhar,461268,852312,2,0,0,0
2109,38,1,Aadhar,391008,792000,11,6,0,0
2110,36,2,Aadhar,573600,803616,2,2,0,0
2111,42,1,Aadhar,743364,1032864,3,2,0,0
2112,24,2,Aadhar,544188,813024,3,3,0,0
2113,44,2,Aadhar,606936,828000,8,4,0,1
2114,48,1,Aadhar,502692,712572,3,0,0,0
2115,32,1,Aadhar,739356,944400,4,0,0,1
2116,38,1,Aadhar,682956,907680,2,2,0,0
2117,48,2,Aadhar,582216,791100,8,4,0,0
2118,40,2,VoterID,526728,709104,3,3,0,0
2119,29,2,Aadhar,761364,962412,0,0,0,0
2120,32,2,VoterID,562188,907800,0,0,0,0
2121,39,1,Aadhar,580008,801108,0,0,0,1
2122,45,2,Aadhar,393408,822240,0,0,0,0
2123,28,2,Aadhar,1145880,1768800,0,0,0,0
2124,43,2,Aadhar,660000,877188,6,2,0,1
2125,29,2,PAN,608136,833940,0,0,0,0
2126,48,2,Driving,520728,855600,0,0,0,0
2127,46,1,Aadhar,597636,910308,0,0,0,0
2128,33,1,Aadhar,537828,890040,0,0,0,0
2129,38,1,Aadhar,639636,834000,0,0,0,0
2130,31,1,Aadhar,615636,807396,8,3,0,0
2131,40,2,Aadhar,802584,992400,0,0,0,0
2132,43,1,Aadhar,520728,834804,0,0,0,0
2133,29,2,VoterID,687108,1036800,0,0,0,1
2134,26,2,Aadhar,552540,864000,0,0,0,0
2135,35,2,Aadhar,669156,870000,0,0,0,0
2136,49,2,Aadhar,697764,860268,0,0,0,1
2137,48,1,Aadhar,870000,1022484,3,0,0,0
2138,26,2,Aadhar,728556,863520,0,0,0,1
2139,48,1,Aadhar,734556,871212,0,0,0,1
2140,46,2,PAN,317160,747240,0,0,0,0
2141,33,1,VoterID,722952,1098852,0,0,0,1
2142,39,1,Aadhar,782028,1233252,16,9,0,0
2143,39,2,VoterID,603636,951156,0,0,0,0
2144,48,2,Aadhar,512712,849432,0,0,0,1
2145,25,1,Aadhar,568188,764148,0,0,0,0
2146,39,2,Aadhar,562188,833976,6,4,0,0
2147,44,1,Aadhar,802584,996000,0,0,0,0
2148,39,1,Aadhar,760164,864000,2,2,0,0
2149,32,1,Aadhar,462492,739416,3,3,0,0
2150,42,2,Aadhar,699372,834228,57,16,0,0
2151,35,1,Aadhar,933012,1169160,0,0,0,0
2152,25,2,Aadhar,606936,819936,3,3,0,0
2153,33,1,Aadhar,608196,751524,5,4,0,0
2154,36,1,Aadhar,795984,906000,4,4,0,1
2155,41,2,Aadhar,942552,1240200,0,0,0,0
2156,36,2,Aadhar,784584,898620,0,0,0,0
2157,25,1,Aadhar,867804,1048800,2,0,0,1
2158,40,2,Aadhar,766956,872328,0,0,0,1
2159,39,2,VoterID,514728,895464,0,0,0,0
2160,35,2,Aadhar,660000,923220,2,0,0,1
2161,40,1,Aadhar,672156,810000,0,0,0,1
2162,26,2,Aadhar,704604,1189020,0,0,0,1
2163,37,2,Aadhar,663588,847956,0,0,0,1
2164,31,2,Aadhar,712164,817392,9,2,0,0
2165,40,2,Aadhar,707676,876372,2,2,0,0
2166,44,2,Aadhar,444468,613200,0,0,0,1
2167,39,2,Aadhar,467268,836208,0,0,0,0
2168,47,1,Aadhar,808584,992760,0,0,0,0
2169,42,2,Aadhar,731364,857160,6,3,0,0
2170,32,1,PAN,512520,774144,3,3,0,0
2171,29,1,Aadhar,650556,849516,3,2,0,0
2172,38,2,Aadhar,618936,714720,0,0,0,1
2173,44,2,VoterID,596976,712920,5,5,0,1
2174,46,1,Aadhar,600036,899412,4,2,0,0
2175,36,1,Aadhar,461268,748800,4,2,0,0
2176,36,2,VoterID,535740,691104,0,0,0,1
2177,41,1,Aadhar,877476,1211676,4,2,0,1
2178,45,2,PAN,666156,772860,0,0,0,1
2179,31,2,Aadhar,944232,1314000,0,0,0,0
2180,27,2,Aadhar,909012,1269576,0,0,0,1
2181,28,1,Aadhar,617976,855492,0,0,0,1
2182,34,2,Aadhar,382332,536712,4,3,0,1
2183,44,2,Aadhar,675108,928332,0,0,0,1
2184,32,2,VoterID,621636,806772,0,0,0,1
2185,34,1,Aadhar,687108,959400,0,0,0,0
2186,41,1,Aadhar,626400,784800,0,0,0,0
2187,30,1,Aadhar,708276,869136,5,3,0,0
2188,41,1,Aadhar,264888,475860,0,0,0,0
2189,38,2,Aadhar,699108,1157076,18,6,0,0
2190,34,1,Aadhar,518520,708060,44,14,1,1
2191,42,1,Aadhar,460068,791304,0,0,0,0
2192,45,2,Aadhar,448308,757344,14,7,0,0
2193,48,1,VoterID,873804,1055580,3,0,0,0
2194,31,1,Aadhar,722556,858888,0,0,0,0
2195,28,2,Aadhar,605232,829440,3,2,0,0
2196,35,2,Aadhar,514728,885024,0,0,0,0
2197,40,2,VoterID,525888,878952,13,4,0,0
2198,36,2,Aadhar,718380,936048,6,3,0,0
2199,37,2,VoterID,398208,844416,0,0,0,1
2200,32,2,Aadhar,582096,760320,0,0,0,0
2201,47,2,Aadhar,610836,826872,38,15,0,0
2202,47,2,Aadhar,847476,1089744,0,0,0,1
2203,43,1,Aadhar,449268,592560,0,0,0,0
2204,27,2,Aadhar,798984,1014600,7,5,0,0
2205,38,1,Aadhar,502728,713700,4,4,0,0
2206,30,2,Aadhar,538188,805020,4,4,0,0
2207,25,2,Aadhar,821364,997128,0,0,0,0
2208,47,2,Aadhar,484728,712632,2,2,0,0
2209,33,1,Aadhar,562188,751308,0,0,0,0
2210,42,1,Aadhar,814428,916332,9,0,0,1
2211,45,2,Aadhar,597156,1296132,0,0,0,0
2212,41,1,Aadhar,584988,901536,0,0,0,1
2213,32,2,Aadhar,501960,664776,0,0,0,1
2214,47,2,Aadhar,466728,792300,17,5,0,0
2215,33,2,Aadhar,810984,963348,2,2,0,1
2216,46,2,Aadhar,672156,828216,0,0,0,0
2217,29,1,Aadhar,664308,759600,0,0,0,0
2218,31,1,Aadhar,644436,735960,3,2,0,1
2219,37,2,Aadhar,948312,1256640,9,6,0,0
2220,30,2,Aadhar,722556,848892,5,2,0,0
2221,35,2,Aadhar,751116,854400,0,0,0,1
2222,27,2,Aadhar,713364,828192,0,0,0,0
2223,43,2,Aadhar,615636,902784,0,0,0,0
2224,26,1,Aadhar,720000,939000,0,0,0,0
2225,28,2,Aadhar,515928,723600,0,0,0,0
2226,36,2,VoterID,624816,875544,0,0,0,0
2227,24,,Aadhar,570588,789816,3,2,0,0
2228,34,1,Aadhar,676956,844200,0,0,0,1
2229,38,1,Aadhar,732000,952392,0,0,0,0
2230,49,1,Aadhar,648156,811464,0,0,0,1
2231,35,2,Aadhar,807384,917856,29,12,1,1
2232,25,1,Aadhar,564576,728028,0,0,0,0
2233,40,2,Aadhar,574188,926040,0,0,0,1
2234,38,1,Aadhar,616344,775800,3,3,0,0
2235,24,,Aadhar,577740,977640,0,0,0,0
2236,30,2,Aadhar,755364,960384,0,0,0,0
2237,45,1,Aadhar,585216,706800,6,4,0,1
2238,25,2,Aadhar,637236,735072,0,0,0,0
2239,32,2,Aadhar,714156,820464,0,0,0,1
2240,35,1,Aadhar,702708,888000,5,5,0,1
2241,40,2,Aadhar,657600,816000,3,3,0,1
2242,29,2,Aadhar,294348,753876,0,0,0,1
2243,43,1,VoterID,515664,816960,0,0,0,0
2244,36,1,Aadhar,814584,1206000,3,2,0,0
2245,50,2,Aadhar,728556,931080,4,2,0,1
2246,22,,Aadhar,662364,801000,0,0,0,0
2247,35,2,VoterID,411348,702360,0,0,0,1
2248,29,1,Aadhar,766584,882000,0,0,0,0
2249,34,2,Aadhar,591576,798732,0,0,0,0
2250,36,2,Aadhar,712056,821292,0,0,0,0
2251,35,2,PAN,609264,1136328,3,3,0,0
2252,33,2,Aadhar,807228,1056432,2,0,0,0
2253,38,2,Aadhar,707580,850140,0,0,0,0
2254,29,2,Aadhar,541740,664680,0,0,0,0
2255,35,1,Aadhar,652956,802896,0,0,0,0
2256,37,1,Aadhar,645516,787488,4,2,0,1
